LOC_id,Date,Confirmed,ISOALPHA,COUNTRYNM,NAME1,population,land,lag_confirm,time_point,new_cases,log_conf
66,1/29/2020,130,CHN,China,ShanDong,99206377,152543.7729,95,8,35,7.0224
66,1/30/2020,158,CHN,China,ShanDong,99206377,152543.7729,130,9,28,7.3038
66,1/31/2020,184,CHN,China,ShanDong,99206377,152543.7729,158,10,26,7.5236
66,2/1/2020,206,CHN,China,ShanDong,99206377,152543.7729,184,11,22,7.6865
66,2/2/2020,230,CHN,China,ShanDong,99206377,152543.7729,206,12,24,7.8455
66,2/3/2020,259,CHN,China,ShanDong,99206377,152543.7729,230,13,29,8.0168
66,2/4/2020,275,CHN,China,ShanDong,99206377,152543.7729,259,14,16,8.1033
66,2/5/2020,307,CHN,China,ShanDong,99206377,152543.7729,275,15,32,8.2621
66,2/6/2020,347,CHN,China,ShanDong,99206377,152543.7729,307,16,40,8.4388
66,2/7/2020,386,CHN,China,ShanDong,99206377,152543.7729,347,17,39,8.5925
66,2/8/2020,416,CHN,China,ShanDong,99206377,152543.7729,386,18,30,8.7004
66,2/9/2020,444,CHN,China,ShanDong,99206377,152543.7729,416,19,28,8.7944
66,2/10/2020,466,CHN,China,ShanDong,99206377,152543.7729,444,20,22,8.8642
66,2/11/2020,487,CHN,China,ShanDong,99206377,152543.7729,466,21,21,8.9278
66,2/12/2020,497,CHN,China,ShanDong,99206377,152543.7729,487,22,10,8.9571
66,2/13/2020,509,CHN,China,ShanDong,99206377,152543.7729,497,23,12,8.9915
66,2/14/2020,523,CHN,China,ShanDong,99206377,152543.7729,509,24,14,9.0307
66,2/15/2020,532,CHN,China,ShanDong,99206377,152543.7729,523,25,9,9.0553
66,2/16/2020,537,CHN,China,ShanDong,99206377,152543.7729,532,26,5,9.0688
66,2/17/2020,541,CHN,China,ShanDong,99206377,152543.7729,537,27,4,9.0795
66,2/18/2020,543,CHN,China,ShanDong,99206377,152543.7729,541,28,2,9.0848
66,2/19/2020,544,CHN,China,ShanDong,99206377,152543.7729,543,29,1,9.0875
66,2/20/2020,546,CHN,China,ShanDong,99206377,152543.7729,544,30,2,9.0928
66,2/21/2020,749,CHN,China,ShanDong,99206377,152543.7729,546,31,203,9.5488
66,2/22/2020,750,CHN,China,ShanDong,99206377,152543.7729,749,32,1,9.5507
66,2/23/2020,754,CHN,China,ShanDong,99206377,152543.7729,750,33,4,9.5584
66,2/24/2020,755,CHN,China,ShanDong,99206377,152543.7729,754,34,1,9.5603
66,2/25/2020,756,CHN,China,ShanDong,99206377,152543.7729,755,35,1,9.5622
66,2/26/2020,756,CHN,China,ShanDong,99206377,152543.7729,756,36,0,9.5622
66,2/27/2020,756,CHN,China,ShanDong,99206377,152543.7729,756,37,0,9.5622
66,2/28/2020,756,CHN,China,ShanDong,99206377,152543.7729,756,38,0,9.5622
66,2/29/2020,756,CHN,China,ShanDong,99206377,152543.7729,756,39,0,9.5622
66,3/1/2020,758,CHN,China,ShanDong,99206377,152543.7729,756,40,2,9.5661
66,3/2/2020,758,CHN,China,ShanDong,99206377,152543.7729,758,41,0,9.5661
66,3/3/2020,758,CHN,China,ShanDong,99206377,152543.7729,758,42,0,9.5661
66,3/4/2020,758,CHN,China,ShanDong,99206377,152543.7729,758,43,0,9.5661
66,3/5/2020,758,CHN,China,ShanDong,99206377,152543.7729,758,44,0,9.5661
66,3/6/2020,758,CHN,China,ShanDong,99206377,152543.7729,758,45,0,9.5661
66,3/7/2020,758,CHN,China,ShanDong,99206377,152543.7729,758,46,0,9.5661
66,3/8/2020,758,CHN,China,ShanDong,99206377,152543.7729,758,47,0,9.5661
66,3/9/2020,758,CHN,China,ShanDong,99206377,152543.7729,758,48,0,9.5661
66,3/10/2020,758,CHN,China,ShanDong,99206377,152543.7729,758,49,0,9.5661
66,3/11/2020,760,CHN,China,ShanDong,99206377,152543.7729,758,50,2,9.5699
66,3/12/2020,760,CHN,China,ShanDong,99206377,152543.7729,760,51,0,9.5699
66,3/13/2020,760,CHN,China,ShanDong,99206377,152543.7729,760,52,0,9.5699
66,3/14/2020,760,CHN,China,ShanDong,99206377,152543.7729,760,53,0,9.5699
66,3/15/2020,760,CHN,China,ShanDong,99206377,152543.7729,760,54,0,9.5699
66,3/16/2020,760,CHN,China,ShanDong,99206377,152543.7729,760,55,0,9.5699
67,1/22/2020,1,CHN,China,ShanXi,38248828,156349.3966,.,1,.,0
67,1/23/2020,1,CHN,China,ShanXi,38248828,156349.3966,1,2,0,0
67,1/24/2020,1,CHN,China,ShanXi,38248828,156349.3966,1,3,0,0
67,1/25/2020,6,CHN,China,ShanXi,38248828,156349.3966,1,4,5,2.585
67,1/26/2020,9,CHN,China,ShanXi,38248828,156349.3966,6,5,3,3.1699
67,1/27/2020,13,CHN,China,ShanXi,38248828,156349.3966,9,6,4,3.7004
67,1/28/2020,27,CHN,China,ShanXi,38248828,156349.3966,13,7,14,4.7549
67,1/29/2020,27,CHN,China,ShanXi,38248828,156349.3966,27,8,0,4.7549
67,1/30/2020,35,CHN,China,ShanXi,38248828,156349.3966,27,9,8,5.1293
67,1/31/2020,39,CHN,China,ShanXi,38248828,156349.3966,35,10,4,5.2854
67,2/1/2020,47,CHN,China,ShanXi,38248828,156349.3966,39,11,8,5.5546
67,2/2/2020,66,CHN,China,ShanXi,38248828,156349.3966,47,12,19,6.0444
67,2/3/2020,74,CHN,China,ShanXi,38248828,156349.3966,66,13,8,6.2095
67,2/4/2020,81,CHN,China,ShanXi,38248828,156349.3966,74,14,7,6.3399
67,2/5/2020,81,CHN,China,ShanXi,38248828,156349.3966,81,15,0,6.3399
67,2/6/2020,96,CHN,China,ShanXi,38248828,156349.3966,81,16,15,6.585
67,2/7/2020,104,CHN,China,ShanXi,38248828,156349.3966,96,17,8,6.7004
67,2/8/2020,115,CHN,China,ShanXi,38248828,156349.3966,104,18,11,6.8455
67,2/9/2020,119,CHN,China,ShanXi,38248828,156349.3966,115,19,4,6.8948
67,2/10/2020,119,CHN,China,ShanXi,38248828,156349.3966,119,20,0,6.8948
67,2/11/2020,124,CHN,China,ShanXi,38248828,156349.3966,119,21,5,6.9542
67,2/12/2020,126,CHN,China,ShanXi,38248828,156349.3966,124,22,2,6.9773
67,2/13/2020,126,CHN,China,ShanXi,38248828,156349.3966,126,23,0,6.9773
67,2/14/2020,127,CHN,China,ShanXi,38248828,156349.3966,126,24,1,6.9887
67,2/15/2020,128,CHN,China,ShanXi,38248828,156349.3966,127,25,1,7
67,2/16/2020,129,CHN,China,ShanXi,38248828,156349.3966,128,26,1,7.0112
67,2/17/2020,130,CHN,China,ShanXi,38248828,156349.3966,129,27,1,7.0224
67,2/18/2020,131,CHN,China,ShanXi,38248828,156349.3966,130,28,1,7.0334
67,2/19/2020,131,CHN,China,ShanXi,38248828,156349.3966,131,29,0,7.0334
67,2/20/2020,132,CHN,China,ShanXi,38248828,156349.3966,131,30,1,7.0444
67,2/21/2020,132,CHN,China,ShanXi,38248828,156349.3966,132,31,0,7.0444
67,2/22/2020,132,CHN,China,ShanXi,38248828,156349.3966,132,32,0,7.0444
67,2/23/2020,132,CHN,China,ShanXi,38248828,156349.3966,132,33,0,7.0444
67,2/24/2020,133,CHN,China,ShanXi,38248828,156349.3966,132,34,1,7.0553
67,2/25/2020,133,CHN,China,ShanXi,38248828,156349.3966,133,35,0,7.0553
67,2/26/2020,133,CHN,China,ShanXi,38248828,156349.3966,133,36,0,7.0553
67,2/27/2020,133,CHN,China,ShanXi,38248828,156349.3966,133,37,0,7.0553
67,2/28/2020,133,CHN,China,ShanXi,38248828,156349.3966,133,38,0,7.0553
67,2/29/2020,133,CHN,China,ShanXi,38248828,156349.3966,133,39,0,7.0553
67,3/1/2020,133,CHN,China,ShanXi,38248828,156349.3966,133,40,0,7.0553
67,3/2/2020,133,CHN,China,ShanXi,38248828,156349.3966,133,41,0,7.0553
67,3/3/2020,133,CHN,China,ShanXi,38248828,156349.3966,133,42,0,7.0553
67,3/4/2020,133,CHN,China,ShanXi,38248828,156349.3966,133,43,0,7.0553
67,3/5/2020,133,CHN,China,ShanXi,38248828,156349.3966,133,44,0,7.0553
67,3/6/2020,133,CHN,China,ShanXi,38248828,156349.3966,133,45,0,7.0553
67,3/7/2020,133,CHN,China,ShanXi,38248828,156349.3966,133,46,0,7.0553
67,3/8/2020,133,CHN,China,ShanXi,38248828,156349.3966,133,47,0,7.0553
67,3/9/2020,133,CHN,China,ShanXi,38248828,156349.3966,133,48,0,7.0553
67,3/10/2020,133,CHN,China,ShanXi,38248828,156349.3966,133,49,0,7.0553
67,3/11/2020,133,CHN,China,ShanXi,38248828,156349.3966,133,50,0,7.0553
67,3/12/2020,133,CHN,China,ShanXi,38248828,156349.3966,133,51,0,7.0553
67,3/13/2020,133,CHN,China,ShanXi,38248828,156349.3966,133,52,0,7.0553
67,3/14/2020,133,CHN,China,ShanXi,38248828,156349.3966,133,53,0,7.0553
67,3/15/2020,133,CHN,China,ShanXi,38248828,156349.3966,133,54,0,7.0553
67,3/16/2020,133,CHN,China,ShanXi,38248828,156349.3966,133,55,0,7.0553
68,1/22/2020,9,CHN,China,ShangHaiShi,31356140,6691.44288,.,1,.,3.1699
68,1/23/2020,16,CHN,China,ShangHaiShi,31356140,6691.44288,9,2,7,4
68,1/24/2020,20,CHN,China,ShangHaiShi,31356140,6691.44288,16,3,4,4.3219
68,1/25/2020,33,CHN,China,ShangHaiShi,31356140,6691.44288,20,4,13,5.0444
68,1/26/2020,40,CHN,China,ShangHaiShi,31356140,6691.44288,33,5,7,5.3219
68,1/27/2020,53,CHN,China,ShangHaiShi,31356140,6691.44288,40,6,13,5.7279
68,1/28/2020,66,CHN,China,ShangHaiShi,31356140,6691.44288,53,7,13,6.0444
68,1/29/2020,96,CHN,China,ShangHaiShi,31356140,6691.44288,66,8,30,6.585
68,1/30/2020,112,CHN,China,ShangHaiShi,31356140,6691.44288,96,9,16,6.8074
68,1/31/2020,135,CHN,China,ShangHaiShi,31356140,6691.44288,112,10,23,7.0768
68,2/1/2020,169,CHN,China,ShangHaiShi,31356140,6691.44288,135,11,34,7.4009
68,2/2/2020,182,CHN,China,ShangHaiShi,31356140,6691.44288,169,12,13,7.5078
68,2/3/2020,203,CHN,China,ShangHaiShi,31356140,6691.44288,182,13,21,7.6653
68,2/4/2020,219,CHN,China,ShangHaiShi,31356140,6691.44288,203,14,16,7.7748
68,2/5/2020,243,CHN,China,ShangHaiShi,31356140,6691.44288,219,15,24,7.9248
68,2/6/2020,257,CHN,China,ShangHaiShi,31356140,6691.44288,243,16,14,8.0056
68,2/7/2020,277,CHN,China,ShangHaiShi,31356140,6691.44288,257,17,20,8.1137
68,2/8/2020,286,CHN,China,ShangHaiShi,31356140,6691.44288,277,18,9,8.1599
68,2/9/2020,293,CHN,China,ShangHaiShi,31356140,6691.44288,286,19,7,8.1948
68,2/10/2020,299,CHN,China,ShangHaiShi,31356140,6691.44288,293,20,6,8.224
68,2/11/2020,303,CHN,China,ShangHaiShi,31356140,6691.44288,299,21,4,8.2432
68,2/12/2020,311,CHN,China,ShangHaiShi,31356140,6691.44288,303,22,8,8.2808
68,2/13/2020,315,CHN,China,ShangHaiShi,31356140,6691.44288,311,23,4,8.2992
68,2/14/2020,318,CHN,China,ShangHaiShi,31356140,6691.44288,315,24,3,8.3129
68,2/15/2020,326,CHN,China,ShangHaiShi,31356140,6691.44288,318,25,8,8.3487
68,2/16/2020,328,CHN,China,ShangHaiShi,31356140,6691.44288,326,26,2,8.3576
68,2/17/2020,333,CHN,China,ShangHaiShi,31356140,6691.44288,328,27,5,8.3794
68,2/18/2020,333,CHN,China,ShangHaiShi,31356140,6691.44288,333,28,0,8.3794
68,2/19/2020,333,CHN,China,ShangHaiShi,31356140,6691.44288,333,29,0,8.3794
68,2/20/2020,334,CHN,China,ShangHaiShi,31356140,6691.44288,333,30,1,8.3837
68,2/21/2020,334,CHN,China,ShangHaiShi,31356140,6691.44288,334,31,0,8.3837
68,2/22/2020,335,CHN,China,ShangHaiShi,31356140,6691.44288,334,32,1,8.388
68,2/23/2020,335,CHN,China,ShangHaiShi,31356140,6691.44288,335,33,0,8.388
68,2/24/2020,335,CHN,China,ShangHaiShi,31356140,6691.44288,335,34,0,8.388
68,2/25/2020,336,CHN,China,ShangHaiShi,31356140,6691.44288,335,35,1,8.3923
68,2/26/2020,337,CHN,China,ShangHaiShi,31356140,6691.44288,336,36,1,8.3966
68,2/27/2020,337,CHN,China,ShangHaiShi,31356140,6691.44288,337,37,0,8.3966
68,2/28/2020,337,CHN,China,ShangHaiShi,31356140,6691.44288,337,38,0,8.3966
68,2/29/2020,337,CHN,China,ShangHaiShi,31356140,6691.44288,337,39,0,8.3966
68,3/1/2020,337,CHN,China,ShangHaiShi,31356140,6691.44288,337,40,0,8.3966
68,3/2/2020,337,CHN,China,ShangHaiShi,31356140,6691.44288,337,41,0,8.3966
68,3/3/2020,338,CHN,China,ShangHaiShi,31356140,6691.44288,337,42,1,8.4009
68,3/4/2020,338,CHN,China,ShangHaiShi,31356140,6691.44288,338,43,0,8.4009
68,3/5/2020,339,CHN,China,ShangHaiShi,31356140,6691.44288,338,44,1,8.4051
68,3/6/2020,342,CHN,China,ShangHaiShi,31356140,6691.44288,339,45,3,8.4179
68,3/7/2020,342,CHN,China,ShangHaiShi,31356140,6691.44288,342,46,0,8.4179
68,3/8/2020,342,CHN,China,ShangHaiShi,31356140,6691.44288,342,47,0,8.4179
68,3/9/2020,342,CHN,China,ShangHaiShi,31356140,6691.44288,342,48,0,8.4179
68,3/10/2020,344,CHN,China,ShangHaiShi,31356140,6691.44288,342,49,2,8.4263
68,3/11/2020,344,CHN,China,ShangHaiShi,31356140,6691.44288,344,50,0,8.4263
68,3/12/2020,344,CHN,China,ShangHaiShi,31356140,6691.44288,344,51,0,8.4263
68,3/13/2020,346,CHN,China,ShangHaiShi,31356140,6691.44288,344,52,2,8.4346
68,3/14/2020,353,CHN,China,ShangHaiShi,31356140,6691.44288,346,53,7,8.4635
68,3/15/2020,353,CHN,China,ShangHaiShi,31356140,6691.44288,353,54,0,8.4635
68,3/16/2020,355,CHN,China,ShangHaiShi,31356140,6691.44288,353,55,2,8.4717
69,1/22/2020,5,CHN,China,SiChuan,77861826,444951.0129,.,1,.,2.3219
69,1/23/2020,8,CHN,China,SiChuan,77861826,444951.0129,5,2,3,3
69,1/24/2020,15,CHN,China,SiChuan,77861826,444951.0129,8,3,7,3.9069
69,1/25/2020,28,CHN,China,SiChuan,77861826,444951.0129,15,4,13,4.8074
69,1/26/2020,44,CHN,China,SiChuan,77861826,444951.0129,28,5,16,5.4594
69,1/27/2020,69,CHN,China,SiChuan,77861826,444951.0129,44,6,25,6.1085
69,1/28/2020,90,CHN,China,SiChuan,77861826,444951.0129,69,7,21,6.4919
69,1/29/2020,108,CHN,China,SiChuan,77861826,444951.0129,90,8,18,6.7549
69,1/30/2020,142,CHN,China,SiChuan,77861826,444951.0129,108,9,34,7.1497
69,1/31/2020,177,CHN,China,SiChuan,77861826,444951.0129,142,10,35,7.4676
69,2/1/2020,207,CHN,China,SiChuan,77861826,444951.0129,177,11,30,7.6935
69,2/2/2020,231,CHN,China,SiChuan,77861826,444951.0129,207,12,24,7.8517
69,2/3/2020,254,CHN,China,SiChuan,77861826,444951.0129,231,13,23,7.9887
69,2/4/2020,282,CHN,China,SiChuan,77861826,444951.0129,254,14,28,8.1396
69,2/5/2020,301,CHN,China,SiChuan,77861826,444951.0129,282,15,19,8.2336
69,2/6/2020,321,CHN,China,SiChuan,77861826,444951.0129,301,16,20,8.3264
69,2/7/2020,344,CHN,China,SiChuan,77861826,444951.0129,321,17,23,8.4263
69,2/8/2020,364,CHN,China,SiChuan,77861826,444951.0129,344,18,20,8.5078
69,2/9/2020,386,CHN,China,SiChuan,77861826,444951.0129,364,19,22,8.5925
69,2/10/2020,405,CHN,China,SiChuan,77861826,444951.0129,386,20,19,8.6618
69,2/11/2020,417,CHN,China,SiChuan,77861826,444951.0129,405,21,12,8.7039
69,2/12/2020,436,CHN,China,SiChuan,77861826,444951.0129,417,22,19,8.7682
69,2/13/2020,451,CHN,China,SiChuan,77861826,444951.0129,436,23,15,8.817
69,2/14/2020,463,CHN,China,SiChuan,77861826,444951.0129,451,24,12,8.8549
69,2/15/2020,470,CHN,China,SiChuan,77861826,444951.0129,463,25,7,8.8765
69,2/16/2020,481,CHN,China,SiChuan,77861826,444951.0129,470,26,11,8.9099
69,2/17/2020,495,CHN,China,SiChuan,77861826,444951.0129,481,27,14,8.9513
69,2/18/2020,508,CHN,China,SiChuan,77861826,444951.0129,495,28,13,8.9887
69,2/19/2020,514,CHN,China,SiChuan,77861826,444951.0129,508,29,6,9.0056
69,2/20/2020,520,CHN,China,SiChuan,77861826,444951.0129,514,30,6,9.0224
69,2/21/2020,525,CHN,China,SiChuan,77861826,444951.0129,520,31,5,9.0362
69,2/22/2020,526,CHN,China,SiChuan,77861826,444951.0129,525,32,1,9.0389
69,2/23/2020,526,CHN,China,SiChuan,77861826,444951.0129,526,33,0,9.0389
69,2/24/2020,527,CHN,China,SiChuan,77861826,444951.0129,526,34,1,9.0417
69,2/25/2020,529,CHN,China,SiChuan,77861826,444951.0129,527,35,2,9.0471
69,2/26/2020,531,CHN,China,SiChuan,77861826,444951.0129,529,36,2,9.0526
69,2/27/2020,534,CHN,China,SiChuan,77861826,444951.0129,531,37,3,9.0607
69,2/28/2020,538,CHN,China,SiChuan,77861826,444951.0129,534,38,4,9.0715
69,2/29/2020,538,CHN,China,SiChuan,77861826,444951.0129,538,39,0,9.0715
69,3/1/2020,538,CHN,China,SiChuan,77861826,444951.0129,538,40,0,9.0715
69,3/2/2020,538,CHN,China,SiChuan,77861826,444951.0129,538,41,0,9.0715
69,3/3/2020,538,CHN,China,SiChuan,77861826,444951.0129,538,42,0,9.0715
69,3/4/2020,538,CHN,China,SiChuan,77861826,444951.0129,538,43,0,9.0715
69,3/5/2020,539,CHN,China,SiChuan,77861826,444951.0129,538,44,1,9.0741
69,3/6/2020,539,CHN,China,SiChuan,77861826,444951.0129,539,45,0,9.0741
69,3/7/2020,539,CHN,China,SiChuan,77861826,444951.0129,539,46,0,9.0741
69,3/8/2020,539,CHN,China,SiChuan,77861826,444951.0129,539,47,0,9.0741
69,3/9/2020,539,CHN,China,SiChuan,77861826,444951.0129,539,48,0,9.0741
69,3/10/2020,539,CHN,China,SiChuan,77861826,444951.0129,539,49,0,9.0741
69,3/11/2020,539,CHN,China,SiChuan,77861826,444951.0129,539,50,0,9.0741
69,3/12/2020,539,CHN,China,SiChuan,77861826,444951.0129,539,51,0,9.0741
69,3/13/2020,539,CHN,China,SiChuan,77861826,444951.0129,539,52,0,9.0741
69,3/14/2020,539,CHN,China,SiChuan,77861826,444951.0129,539,53,0,9.0741
69,3/15/2020,539,CHN,China,SiChuan,77861826,444951.0129,539,54,0,9.0741
69,3/16/2020,539,CHN,China,SiChuan,77861826,444951.0129,539,55,0,9.0741
70,1/22/2020,4,CHN,China,TianJin,16504083,10886.5535,.,1,.,2
70,1/23/2020,4,CHN,China,TianJin,16504083,10886.5535,4,2,0,2
70,1/24/2020,8,CHN,China,TianJin,16504083,10886.5535,4,3,4,3
70,1/25/2020,10,CHN,China,TianJin,16504083,10886.5535,8,4,2,3.3219
70,1/26/2020,14,CHN,China,TianJin,16504083,10886.5535,10,5,4,3.8074
70,1/27/2020,23,CHN,China,TianJin,16504083,10886.5535,14,6,9,4.5236
70,1/28/2020,24,CHN,China,TianJin,16504083,10886.5535,23,7,1,4.585
70,1/29/2020,27,CHN,China,TianJin,16504083,10886.5535,24,8,3,4.7549
70,1/30/2020,31,CHN,China,TianJin,16504083,10886.5535,27,9,4,4.9542
70,1/31/2020,32,CHN,China,TianJin,16504083,10886.5535,31,10,1,5
70,2/1/2020,41,CHN,China,TianJin,16504083,10886.5535,32,11,9,5.3576
70,2/2/2020,48,CHN,China,TianJin,16504083,10886.5535,41,12,7,5.585
70,2/3/2020,60,CHN,China,TianJin,16504083,10886.5535,48,13,12,5.9069
70,2/4/2020,67,CHN,China,TianJin,16504083,10886.5535,60,14,7,6.0661
70,2/5/2020,69,CHN,China,TianJin,16504083,10886.5535,67,15,2,6.1085
70,2/6/2020,79,CHN,China,TianJin,16504083,10886.5535,69,16,10,6.3038
70,2/7/2020,81,CHN,China,TianJin,16504083,10886.5535,79,17,2,6.3399
70,2/8/2020,88,CHN,China,TianJin,16504083,10886.5535,81,18,7,6.4594
70,2/9/2020,91,CHN,China,TianJin,16504083,10886.5535,88,19,3,6.5078
70,2/10/2020,95,CHN,China,TianJin,16504083,10886.5535,91,20,4,6.5699
70,2/11/2020,106,CHN,China,TianJin,16504083,10886.5535,95,21,11,6.7279
70,2/12/2020,112,CHN,China,TianJin,16504083,10886.5535,106,22,6,6.8074
70,2/13/2020,119,CHN,China,TianJin,16504083,10886.5535,112,23,7,6.8948
70,2/14/2020,120,CHN,China,TianJin,16504083,10886.5535,119,24,1,6.9069
70,2/15/2020,122,CHN,China,TianJin,16504083,10886.5535,120,25,2,6.9307
70,2/16/2020,124,CHN,China,TianJin,16504083,10886.5535,122,26,2,6.9542
70,2/17/2020,125,CHN,China,TianJin,16504083,10886.5535,124,27,1,6.9658
70,2/18/2020,128,CHN,China,TianJin,16504083,10886.5535,125,28,3,7
70,2/19/2020,130,CHN,China,TianJin,16504083,10886.5535,128,29,2,7.0224
70,2/20/2020,131,CHN,China,TianJin,16504083,10886.5535,130,30,1,7.0334
70,2/21/2020,132,CHN,China,TianJin,16504083,10886.5535,131,31,1,7.0444
70,2/22/2020,135,CHN,China,TianJin,16504083,10886.5535,132,32,3,7.0768
70,2/23/2020,135,CHN,China,TianJin,16504083,10886.5535,135,33,0,7.0768
70,2/24/2020,135,CHN,China,TianJin,16504083,10886.5535,135,34,0,7.0768
70,2/25/2020,135,CHN,China,TianJin,16504083,10886.5535,135,35,0,7.0768
70,2/26/2020,135,CHN,China,TianJin,16504083,10886.5535,135,36,0,7.0768
70,2/27/2020,136,CHN,China,TianJin,16504083,10886.5535,135,37,1,7.0875
70,2/28/2020,136,CHN,China,TianJin,16504083,10886.5535,136,38,0,7.0875
70,2/29/2020,136,CHN,China,TianJin,16504083,10886.5535,136,39,0,7.0875
70,3/1/2020,136,CHN,China,TianJin,16504083,10886.5535,136,40,0,7.0875
70,3/2/2020,136,CHN,China,TianJin,16504083,10886.5535,136,41,0,7.0875
70,3/3/2020,136,CHN,China,TianJin,16504083,10886.5535,136,42,0,7.0875
70,3/4/2020,136,CHN,China,TianJin,16504083,10886.5535,136,43,0,7.0875
70,3/5/2020,136,CHN,China,TianJin,16504083,10886.5535,136,44,0,7.0875
70,3/6/2020,136,CHN,China,TianJin,16504083,10886.5535,136,45,0,7.0875
70,3/7/2020,136,CHN,China,TianJin,16504083,10886.5535,136,46,0,7.0875
70,3/8/2020,136,CHN,China,TianJin,16504083,10886.5535,136,47,0,7.0875
70,3/9/2020,136,CHN,China,TianJin,16504083,10886.5535,136,48,0,7.0875
70,3/10/2020,136,CHN,China,TianJin,16504083,10886.5535,136,49,0,7.0875
70,3/11/2020,136,CHN,China,TianJin,16504083,10886.5535,136,50,0,7.0875
70,3/12/2020,136,CHN,China,TianJin,16504083,10886.5535,136,51,0,7.0875
70,3/13/2020,136,CHN,China,TianJin,16504083,10886.5535,136,52,0,7.0875
70,3/14/2020,136,CHN,China,TianJin,16504083,10886.5535,136,53,0,7.0875
70,3/15/2020,136,CHN,China,TianJin,16504083,10886.5535,136,54,0,7.0875
70,3/16/2020,136,CHN,China,TianJin,16504083,10886.5535,136,55,0,7.0875
72,1/23/2020,2,CHN,China,XinJiangWeiWuErZiZhiQu,25255370,751052.338,.,1,.,1
72,1/24/2020,2,CHN,China,XinJiangWeiWuErZiZhiQu,25255370,751052.338,2,2,0,1
72,1/25/2020,3,CHN,China,XinJiangWeiWuErZiZhiQu,25255370,751052.338,2,3,1,1.585
72,1/26/2020,4,CHN,China,XinJiangWeiWuErZiZhiQu,25255370,751052.338,3,4,1,2
72,1/27/2020,5,CHN,China,XinJiangWeiWuErZiZhiQu,25255370,751052.338,4,5,1,2.3219
72,1/28/2020,10,CHN,China,XinJiangWeiWuErZiZhiQu,25255370,751052.338,5,6,5,3.3219
72,1/29/2020,13,CHN,China,XinJiangWeiWuErZiZhiQu,25255370,751052.338,10,7,3,3.7004
72,1/30/2020,14,CHN,China,XinJiangWeiWuErZiZhiQu,25255370,751052.338,13,8,1,3.8074
72,1/31/2020,17,CHN,China,XinJiangWeiWuErZiZhiQu,25255370,751052.338,14,9,3,4.0875
72,2/1/2020,18,CHN,China,XinJiangWeiWuErZiZhiQu,25255370,751052.338,17,10,1,4.1699
72,2/2/2020,21,CHN,China,XinJiangWeiWuErZiZhiQu,25255370,751052.338,18,11,3,4.3923
72,2/3/2020,24,CHN,China,XinJiangWeiWuErZiZhiQu,25255370,751052.338,21,12,3,4.585
72,2/4/2020,29,CHN,China,XinJiangWeiWuErZiZhiQu,25255370,751052.338,24,13,5,4.858
72,2/5/2020,32,CHN,China,XinJiangWeiWuErZiZhiQu,25255370,751052.338,29,14,3,5
72,2/6/2020,36,CHN,China,XinJiangWeiWuErZiZhiQu,25255370,751052.338,32,15,4,5.1699
72,2/7/2020,39,CHN,China,XinJiangWeiWuErZiZhiQu,25255370,751052.338,36,16,3,5.2854
72,2/8/2020,42,CHN,China,XinJiangWeiWuErZiZhiQu,25255370,751052.338,39,17,3,5.3923
72,2/9/2020,45,CHN,China,XinJiangWeiWuErZiZhiQu,25255370,751052.338,42,18,3,5.4919
72,2/10/2020,49,CHN,China,XinJiangWeiWuErZiZhiQu,25255370,751052.338,45,19,4,5.6147
72,2/11/2020,55,CHN,China,XinJiangWeiWuErZiZhiQu,25255370,751052.338,49,20,6,5.7814
72,2/12/2020,59,CHN,China,XinJiangWeiWuErZiZhiQu,25255370,751052.338,55,21,4,5.8826
72,2/13/2020,63,CHN,China,XinJiangWeiWuErZiZhiQu,25255370,751052.338,59,22,4,5.9773
72,2/14/2020,65,CHN,China,XinJiangWeiWuErZiZhiQu,25255370,751052.338,63,23,2,6.0224
72,2/15/2020,70,CHN,China,XinJiangWeiWuErZiZhiQu,25255370,751052.338,65,24,5,6.1293
72,2/16/2020,71,CHN,China,XinJiangWeiWuErZiZhiQu,25255370,751052.338,70,25,1,6.1497
72,2/17/2020,75,CHN,China,XinJiangWeiWuErZiZhiQu,25255370,751052.338,71,26,4,6.2288
72,2/18/2020,76,CHN,China,XinJiangWeiWuErZiZhiQu,25255370,751052.338,75,27,1,6.2479
72,2/19/2020,76,CHN,China,XinJiangWeiWuErZiZhiQu,25255370,751052.338,76,28,0,6.2479
72,2/20/2020,76,CHN,China,XinJiangWeiWuErZiZhiQu,25255370,751052.338,76,29,0,6.2479
72,2/21/2020,76,CHN,China,XinJiangWeiWuErZiZhiQu,25255370,751052.338,76,30,0,6.2479
72,2/22/2020,76,CHN,China,XinJiangWeiWuErZiZhiQu,25255370,751052.338,76,31,0,6.2479
72,2/23/2020,76,CHN,China,XinJiangWeiWuErZiZhiQu,25255370,751052.338,76,32,0,6.2479
72,2/24/2020,76,CHN,China,XinJiangWeiWuErZiZhiQu,25255370,751052.338,76,33,0,6.2479
72,2/25/2020,76,CHN,China,XinJiangWeiWuErZiZhiQu,25255370,751052.338,76,34,0,6.2479
72,2/26/2020,76,CHN,China,XinJiangWeiWuErZiZhiQu,25255370,751052.338,76,35,0,6.2479
72,2/27/2020,76,CHN,China,XinJiangWeiWuErZiZhiQu,25255370,751052.338,76,36,0,6.2479
72,2/28/2020,76,CHN,China,XinJiangWeiWuErZiZhiQu,25255370,751052.338,76,37,0,6.2479
